no_rooms,sqm,yield_on_mortgage_credit_bonds%,price_usd_log,house_age,year,quarter_num,house_type_Farm,house_type_Summerhouse,house_type_Townhouse,house_type_Villa,region_Fyn & islands,region_Jutland,region_Zealand,sales_type_family_sale,sales_type_other_sale,sales_type_regular_sale,"area_Capital, Copenhagen",area_East & mid jutland,area_Fyn & islands,area_North Zealand,area_North jutland,area_Other islands,area_South jutland
6.0,249.0,3.73,13.926605500324047,89.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,163.0,3.73,13.347506528186324,2.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,42.0,3.73,10.714439990727769,100.0,2022,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
5.0,149.0,3.73,12.559194785729225,60.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,44.0,3.73,12.013706813470414,52.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,86.0,3.73,11.630717389475995,43.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,95.0,3.73,11.80186424743109,61.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,138.0,3.73,12.679199517372098,23.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,110.0,3.73,11.918397239722838,67.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,64.0,3.73,12.018241941212413,60.0,2022,3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
4.0,116.0,3.73,13.547632419997361,11.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,177.0,3.73,13.341500513745412,13.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,159.0,3.73,12.854486546624395,17.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,128.0,3.73,12.700009452727318,41.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,62.0,3.73,12.609037965102189,25.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,107.0,3.73,11.456365695436427,57.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,124.0,3.73,12.013706813470414,66.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,178.0,3.73,14.115615891155079,82.0,2022,3,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,157.0,3.73,13.225372931716894,75.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,208.0,3.73,11.967187086434018,59.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,150.0,3.73,13.933294482509151,15.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,130.0,3.73,13.24014819083691,97.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,66.0,3.73,12.100717685412471,18.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,150.0,3.73,12.419169901386761,53.0,2022,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,82.0,3.73,12.476866664186996,99.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,128.0,3.73,12.236849152670022,58.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,141.0,3.73,13.742134164295589,50.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5.0,132.0,3.73,12.353418798413399,53.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,91.0,3.73,13.017005083966255,57.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2.0,58.0,3.73,12.25486757159303,110.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7.0,167.0,3.73,12.428219700506787,48.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,81.0,3.73,12.434207718447004,129.0,2022,3,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
3.0,125.0,3.73,12.530873463933823,62.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,85.0,3.73,13.697572385274764,34.0,2022,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,142.0,3.73,12.547002788050001,32.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,89.0,3.73,13.317109100286022,112.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,122.0,3.73,13.7509731034928,72.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,138.0,3.73,11.779136168550774,66.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,255.0,3.73,12.609037965102189,2.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,123.0,3.73,12.225880174775122,49.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,88.0,3.73,12.706850963741102,59.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,137.0,3.73,11.943089689712654,54.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,96.0,3.73,13.041697642356205,47.0,2022,3,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,146.0,3.73,12.519974213074212,43.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,148.0,3.73,12.89295272879663,54.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,127.0,3.73,12.729323752253295,55.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,119.0,3.73,12.560247968016562,46.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,181.0,3.73,12.47801017053037,51.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,121.0,3.73,12.864242696187505,19.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,123.0,3.73,11.407576060361786,63.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,82.0,3.73,12.013706813470414,68.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,98.0,3.73,12.6410997921206,66.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,101.0,3.73,12.218500103788143,40.0,2022,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.0,38.0,3.73,11.688985794459663,87.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,76.0,3.73,11.755879486687116,48.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,178.0,3.73,12.096542337246863,2.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,93.0,3.73,12.446077247039748,3.0,2022,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,163.0,3.73,13.140696297759192,125.0,2022,3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
4.0,133.0,3.73,10.868587496017359,198.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,70.0,3.73,12.56811167699302,64.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,201.0,3.73,11.472113887062386,88.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,93.0,3.73,11.532737896139919,42.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
8.0,270.0,3.73,12.636233618255941,55.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,100.0,3.73,12.920861447673788,116.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,93.0,3.73,12.965711906537503,18.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,192.0,3.73,12.388398368982115,61.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,135.0,3.73,13.353000382533379,5.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,229.0,3.73,13.049794835104816,114.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,94.0,3.73,12.983103608918753,76.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
8.0,196.0,3.73,12.100717685412471,125.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,50.0,3.73,11.573794762733415,48.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7.0,136.0,3.73,12.323860125621126,91.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,96.0,3.73,11.002116507732017,64.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,202.0,3.73,13.110798764298394,17.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
6.0,155.0,3.73,12.660331092405906,61.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,110.0,3.73,11.139700028379574,62.0,2022,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
2.0,48.0,3.73,11.667370387218226,52.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,119.0,3.73,12.276069679344003,39.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,105.0,3.73,11.54006386467122,62.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,118.0,3.73,13.089325590507455,9.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,70.0,3.73,12.127440609058647,98.0,2022,3,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
5.0,124.0,3.73,13.70931747359506,123.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
7.0,206.0,3.73,12.47801017053037,52.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,105.0,3.73,13.125859259681013,39.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,160.0,3.73,13.017005083966255,118.0,2022,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,116.0,3.73,12.948012371209098,47.0,2022,3,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,123.0,3.73,12.832882354477674,136.0,2022,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5.0,80.0,3.73,11.356283350762888,125.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,98.0,3.73,12.388398368982115,54.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,130.0,3.73,13.017005083966255,53.0,2022,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
3.0,85.0,3.73,11.86710429621008,41.0,2022,3,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
7.0,168.0,3.73,12.180759965737863,107.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,161.0,3.73,12.449022745701502,143.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,83.0,3.73,12.434207718447004,98.0,2022,3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,74.0,3.73,12.236849152670022,125.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,99.0,3.73,11.824087219587643,64.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
2.0,57.0,3.73,12.560247968016562,56.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,139.0,3.73,12.981723349624996,61.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,124.0,3.73,11.990717436189177,52.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,95.0,3.73,12.837878854006087,60.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,54.0,3.73,12.557612929636498,93.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,134.0,3.73,12.89295272879663,86.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,138.0,3.73,13.213119567155143,24.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,77.0,3.73,12.199808063950462,54.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,154.0,3.73,12.492194751867263,200.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,157.0,3.73,11.86710429621008,46.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,192.0,3.73,12.834683971615659,46.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,51.0,3.73,11.147296265359264,51.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,217.0,3.73,13.610330934770568,54.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,118.0,3.73,13.089325590507455,18.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7.0,221.0,3.73,13.444448325847754,18.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
8.0,165.0,3.73,12.873904582205107,109.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,79.0,3.73,13.081543466215237,46.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1.0,52.0,3.73,12.929993908996359,148.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,150.0,3.73,12.35017731849889,51.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,108.0,3.73,12.793862088206213,40.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,106.0,3.73,12.403902491415781,55.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,80.0,3.73,12.109016442313738,50.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7.0,210.0,3.73,13.69334405393293,137.0,2022,3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,132.0,3.73,11.561725152903833,65.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
6.0,184.0,3.73,11.596816144310951,96.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
6.0,192.0,3.73,12.385268489034784,49.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,59.0,3.73,12.432415074973783,66.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,144.0,3.73,12.075400019877522,103.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
7.0,172.0,3.73,13.057826989597816,18.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
5.0,175.0,3.73,12.533579815765737,15.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
8.0,236.0,3.73,12.083910661257521,56.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,166.0,3.73,12.995100297792556,29.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
10.0,246.0,3.73,12.141539457711714,54.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,87.0,3.73,13.015337030575438,28.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,120.0,3.73,12.729323752253295,52.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,146.0,3.73,12.62593691960749,37.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,76.0,3.73,12.013706813470414,116.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,208.0,3.73,12.495007682693725,47.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,100.0,3.73,12.557612929636498,100.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,114.0,3.73,11.245059091624615,60.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,114.0,3.73,13.169725856249233,50.0,2022,3,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,143.0,3.73,11.561725152903833,125.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,98.0,3.73,12.583655977735045,64.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
7.0,100.0,3.73,12.89295272879663,60.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,106.0,3.73,12.660331092405906,7.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,109.0,3.73,12.814481318719762,44.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,134.0,3.73,13.36531112464094,54.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
5.0,137.0,3.73,11.225256725762893,51.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,158.0,3.73,12.244095526183848,47.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,126.0,3.73,12.834683971615659,9.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,81.0,3.73,12.683861515988351,39.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
9.0,258.0,3.73,13.1421679654829,64.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,189.0,3.73,12.141539457711714,125.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
6.0,188.0,3.73,12.040614105490253,53.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,158.0,3.73,12.759960632315702,99.0,2022,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3.0,69.0,3.73,11.979021469384946,93.0,2022,3,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
5.0,151.0,3.73,12.708213667070446,96.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,85.0,3.73,12.749126321452332,7.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,124.0,3.73,12.521343133684352,98.0,2022,3,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False
2.0,57.0,3.73,12.77280873810987,128.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,124.0,3.73,11.779136168550774,125.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,44.0,3.73,12.340389354712912,65.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,134.0,3.73,13.163986970558536,6.0,2022,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,90.0,3.73,12.91164481522143,59.0,2022,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,217.0,3.73,11.062740149172154,173.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
7.0,183.0,3.73,12.762113479497113,22.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,130.0,3.73,12.25486757159303,41.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
6.0,147.0,3.73,10.937579097686422,115.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,106.0,3.73,13.627675027117983,108.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
6.0,137.0,3.73,11.676327504411605,125.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1.0,52.0,3.73,11.713831587262764,108.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,44.0,3.73,11.58989576532275,56.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
6.0,154.0,3.73,12.854486546624395,28.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,56.0,3.73,13.143637470582993,78.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
7.0,190.0,3.73,13.576619919522388,65.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,118.0,3.73,11.893079602677565,47.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,96.0,3.73,11.333212502832822,94.0,2022,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,120.0,3.73,11.813037464800539,115.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,86.0,3.73,12.058158312538197,73.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,40.0,3.73,11.663506925563143,47.0,2022,3,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2.0,27.0,3.73,10.963895944251435,44.0,2022,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5.0,149.0,3.73,11.448397610442436,85.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,131.0,3.73,10.84546552414626,135.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
7.0,209.0,3.73,13.526829319846021,114.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,162.0,3.73,12.573320004015606,62.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,78.0,3.73,12.657947308627223,63.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,43.0,3.73,12.385268489034784,53.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,105.0,3.73,13.547632419997361,64.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,120.0,3.73,12.928174076695104,3.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,120.0,3.73,13.156766736486944,45.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,64.0,3.73,11.719947764402807,78.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,155.0,3.73,12.737953053493051,64.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,163.0,3.73,13.017005083966255,31.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,81.0,3.73,12.858283241671359,4.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,60.0,3.73,11.082542468899101,87.0,2022,3,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
3.0,50.0,3.73,12.25486757159303,26.0,2022,3,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,139.0,3.73,13.098584896867909,14.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,84.0,3.73,13.36531112464094,38.0,2022,3,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4.0,70.0,3.73,12.323860125621126,55.0,2022,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,124.0,3.73,12.75130259456002,38.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,134.0,3.73,12.871979658735976,78.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
7.0,189.0,3.73,11.807466461132941,200.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,160.0,3.73,13.427456985475546,18.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,83.0,3.73,12.289958727201455,52.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,126.0,3.73,12.920861447673788,4.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,118.0,3.73,11.002116507732017,45.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,242.0,3.73,12.611541086966115,23.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,96.0,3.73,12.286504508242295,148.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
6.0,147.0,3.73,10.989537936492082,56.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,61.0,3.73,11.990717436189177,44.0,2022,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,138.0,3.73,12.7896867284182,49.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,75.0,3.73,13.465954500233115,103.0,2022,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
7.0,178.0,3.73,12.36308066783498,80.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
9.0,178.0,3.73,13.829414449326073,148.0,2022,3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
6.0,195.0,3.73,13.303435821047845,23.0,2022,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6.0,224.0,3.73,13.455259226368387,52.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
10.0,313.0,3.73,14.066627461182835,67.0,2022,3,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,73.0,3.73,11.784866799472464,93.0,2022,3,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
7.0,145.0,3.73,11.575909653758895,173.0,2022,3,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,76.0,3.73,12.323860125621126,39.0,2022,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,62.0,3.73,12.700009452727318,91.0,2022,3,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,85.0,3.73,11.943089689712654,108.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4.0,111.0,3.73,11.986055452062393,50.0,2022,3,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
